@relation TrainingData.arff

@attribute Aluminium numeric
@attribute Krzem numeric
@attribute Magnez numeric
@attribute Miedz numeric
@attribute Cynk numeric
@attribute Cyna numeric
@attribute Nikiel numeric
@attribute Zelazo numeric
@attribute Olow numeric
@attribute TemperaturaWytapiania numeric
@attribute CzasWytapiania numeric
@attribute TemperaturaStudzenia numeric
@attribute CzasPodgrzewania numeric
@attribute TemperaturaStudzenia2 numeric
@attribute CzasPodgrzewania2 numeric
@attribute StopieńUszlachetniania numeric
@attribute Jakość numeric

@data
7,0,90,0,3,0,0,0,0,676,46,382,18,191,12,4,67.684244
7,0,90,0,3,0,0,0,0,623,49,348,21,228,27,2,57.573571
7,0,90,0,3,0,0,0,0,724,54,419,15,205,33,2,68.092589
7,0,90,0,3,0,0,0,0,752,49,427,8,227,36,1,72.173966
7,0,90,0,3,0,0,0,0,618,59,431,8,190,37,5,57.122089
7,0,90,0,3,0,0,0,0,741,59,498,21,294,28,2,67.364538
7,0,90,0,3,0,0,0,0,734,56,446,11,201,18,3,70.728324
7,0,90,0,3,0,0,0,0,664,59,420,6,266,29,5,63.232419
7,0,90,0,3,0,0,0,0,602,51,439,14,183,37,3,70.685094
7,0,90,0,3,0,0,0,0,694,48,529,16,184,14,2,78.659897
7,0,90,0,3,0,0,0,0,713,53,411,8,223,10,3,72.973381
7,0,90,0,3,0,0,0,0,719,53,562,19,185,22,5,86.680443
7,0,90,0,3,0,0,0,0,749,44,439,10,279,22,3,70.732579
7,0,90,0,3,0,0,0,0,660,42,446,23,242,35,3,61.368123
7,0,90,0,3,0,0,0,0,732,44,539,24,249,29,2,70.21044
7,0,90,0,3,0,0,0,0,597,53,416,16,192,38,1,59.158876
7,0,90,0,3,0,0,0,0,582,52,388,16,216,18,3,65.609472
7,0,90,0,3,0,0,0,0,607,50,386,5,160,27,3,67.970058
7,0,90,0,3,0,0,0,0,712,45,426,6,280,19,3,71.619168
7,0,90,0,3,0,0,0,0,744,55,432,12,215,10,3,71.45784
7,0,90,0,3,0,0,0,0,597,54,381,18,211,11,1,53.833331
7,0,90,0,3,0,0,0,0,625,57,400,9,197,15,4,58.832817
7,0,90,0,3,0,0,0,0,780,40,555,23,239,27,3,65.16654
7,0,90,0,3,0,0,0,0,654,42,385,19,215,17,3,52.978947
7,0,90,0,3,0,0,0,0,600,50,452,8,193,19,3,71.238687
7,0,90,0,3,0,0,0,0,670,42,401,13,226,13,3,56.069534
7,0,90,0,3,0,0,0,0,612,57,365,18,182,31,4,52.206993
7,0,90,0,3,0,0,0,0,719,41,425,12,241,16,3,57.536683
7,0,90,0,3,0,0,0,0,710,52,539,6,230,10,1,78.948557
7,0,90,0,3,0,0,0,0,690,45,539,11,302,36,5,73.78183
7,0,90,0,3,0,0,0,0,714,58,411,14,247,27,2,53.82819
7,0,90,0,3,0,0,0,0,629,47,489,15,181,15,2,68.151346
7,0,90,0,3,0,0,0,0,709,57,544,21,286,12,4,71.33573
7,0,90,0,3,0,0,0,0,714,43,395,13,178,32,4,59.583134
7,0,90,0,3,0,0,0,0,635,56,373,18,164,36,5,60.905402
7,0,90,0,3,0,0,0,0,674,53,490,22,266,18,2,76.41655
7,0,90,0,3,0,0,0,0,653,59,472,9,175,12,5,61.546114
7,0,90,0,3,0,0,0,0,645,60,448,9,191,35,4,54.664147
7,0,90,0,3,0,0,0,0,613,50,365,24,236,22,1,58.43035
7,0,90,0,3,0,0,0,0,673,55,412,24,245,11,3,68.555412
7,0,90,0,3,0,0,0,0,750,40,537,22,234,32,5,67.131656
7,0,90,0,3,0,0,0,0,671,43,387,19,215,17,2,51.967966
7,0,90,0,3,0,0,0,0,626,56,390,11,183,17,2,52.83352
7,0,90,0,3,0,0,0,0,765,39,455,24,264,36,4,61.475222
7,0,90,0,3,0,0,0,0,611,49,378,24,174,20,3,67.155558
7,0,90,0,3,0,0,0,0,695,45,397,16,265,15,3,65.428803
7,0,90,0,3,0,0,0,0,755,37,520,17,223,27,2,54.255611
7,0,90,0,3,0,0,0,0,758,62,501,16,245,31,1,56.416201
7,0,90,0,3,0,0,0,0,775,38,572,12,308,35,5,57.334977
7,0,90,0,3,0,0,0,0,711,62,458,10,198,18,3,53.520662
7,0,90,0,3,0,0,0,0,694,48,403,20,199,34,2,68.883153
7,0,90,0,3,0,0,0,0,710,52,402,7,179,29,2,67.488887
7,0,90,0,3,0,0,0,0,663,57,450,12,209,12,1,57.28611
7,0,90,0,3,0,0,0,0,690,47,538,14,260,20,1,71.922875
7,0,90,0,3,0,0,0,0,761,61,505,7,191,16,4,66.258677
7,0,90,0,3,0,0,0,0,686,47,386,11,225,31,3,67.256314
7,0,90,0,3,0,0,0,0,646,46,377,11,209,33,1,53.733462
7,0,90,0,3,0,0,0,0,639,39,462,19,217,28,5,56.256253
7,0,90,0,3,0,0,0,0,712,62,486,11,272,19,4,60.677936
7,0,90,0,3,0,0,0,0,739,51,560,16,318,12,1,82.797506
7,0,90,0,3,0,0,0,0,761,40,493,22,284,17,4,68.008489
7,0,90,0,3,0,0,0,0,683,44,486,24,199,26,4,72.878182
7,0,90,0,3,0,0,0,0,678,46,450,6,178,11,4,79.706534
7,0,90,0,3,0,0,0,0,768,55,447,7,288,29,4,80.899826
7,0,90,0,3,0,0,0,0,784,44,567,13,287,27,1,73.156865
7,0,90,0,3,0,0,0,0,685,46,482,11,264,31,4,79.148605
7,0,90,0,3,0,0,0,0,631,50,437,24,250,11,3,76.955823
7,0,90,0,3,0,0,0,0,705,53,424,12,263,11,2,73.945968
7,0,90,0,3,0,0,0,0,790,54,467,12,239,36,4,87.085284
7,0,90,0,3,0,0,0,0,741,40,475,18,226,39,5,68.59208
7,0,90,0,3,0,0,0,0,674,54,497,12,270,17,4,78.391409
7,0,90,0,3,0,0,0,0,696,52,403,11,252,12,2,70.675294
7,0,90,0,3,0,0,0,0,635,52,406,14,236,39,3,72.983606
7,0,90,0,3,0,0,0,0,668,47,396,21,179,33,5,77.231417
7,0,90,0,3,0,0,0,0,772,51,549,6,285,36,1,88.804486
7,0,90,0,3,0,0,0,0,591,47,400,20,159,20,5,73.141785
7,0,90,0,3,0,0,0,0,688,55,438,18,256,19,3,73.688453
7,0,90,0,3,0,0,0,0,777,50,420,17,223,37,4,82.196053
7,0,90,0,3,0,0,0,0,762,59,494,19,295,19,4,74.470398
7,0,90,0,3,0,0,0,0,647,47,479,13,176,22,3,73.878644
7,0,90,0,3,0,0,0,0,650,44,431,19,196,22,1,58.187337
7,0,90,0,3,0,0,0,0,615,49,384,13,189,28,5,76.981636
7,0,90,0,3,0,0,0,0,777,57,494,5,315,31,4,82.164463
7,0,90,0,3,0,0,0,0,671,43,464,19,234,35,2,62.122372
7,0,90,0,3,0,0,0,0,770,41,523,14,306,19,2,65.931785
7,0,90,0,3,0,0,0,0,664,51,382,14,239,39,2,66.43944
7,0,90,0,3,0,0,0,0,786,59,513,24,235,18,4,76.409413
7,0,90,0,3,0,0,0,0,749,58,516,19,315,10,5,78.781359
7,0,90,0,3,0,0,0,0,697,55,468,16,188,38,1,69.162597
7,0,90,0,3,0,0,0,0,775,58,506,10,252,19,2,72.682446
7,0,90,0,3,0,0,0,0,743,44,473,22,270,39,1,69.359562
7,0,90,0,3,0,0,0,0,672,49,493,9,288,24,5,85.81679
7,0,90,0,3,0,0,0,0,688,56,479,20,191,28,3,71.623925
7,0,90,0,3,0,0,0,0,672,52,494,17,239,35,5,85.498489
7,0,90,0,3,0,0,0,0,626,49,422,21,258,35,2,70.995856
7,0,90,0,3,0,0,0,0,779,46,554,24,293,18,4,88.064533
7,0,90,0,3,0,0,0,0,741,48,542,7,277,12,5,91.485162
7,0,90,0,3,0,0,0,0,785,46,564,17,198,25,3,87.689449
7,0,90,0,3,0,0,0,0,653,53,426,23,262,36,5,82.689074
7,0,90,0,3,0,0,0,0,702,47,434,7,235,33,2,74.280877
7,0,90,0,3,0,0,0,0,767,53,458,11,299,27,1,79.3483
7,0,90,0,3,0,0,0,0,727,43,422,15,230,22,5,71.033578
7,0,90,0,3,0,0,0,0,760,44,547,14,277,31,4,78.106227
7,0,90,0,3,0,0,0,0,758,37,504,18,225,29,5,62.373151
7,0,90,0,3,0,0,0,0,704,48,428,22,262,37,5,87.332385
7,0,90,0,3,0,0,0,0,610,47,390,18,170,24,5,74.152848
7,0,90,0,3,0,0,0,0,706,54,497,20,212,14,1,75.624836
7,0,90,0,3,0,0,0,0,668,53,491,14,230,11,1,72.220648
7,0,90,0,3,0,0,0,0,714,55,511,12,294,20,2,76.188692
7,0,90,0,3,0,0,0,0,704,39,485,14,244,10,5,62.587972
7,0,90,0,3,0,0,0,0,621,50,434,10,227,38,5,81.481933
7,0,90,0,3,0,0,0,0,700,53,437,8,263,31,1,72.674554
7,0,90,0,3,0,0,0,0,779,59,554,15,295,38,4,74.435928
7,0,90,0,3,0,0,0,0,759,55,565,13,309,31,4,83.447214
7,0,90,0,3,0,0,0,0,704,51,544,23,272,35,4,85.154722
7,0,90,0,3,0,0,0,0,687,42,456,17,217,33,1,57.257464
7,0,90,0,3,0,0,0,0,682,46,433,6,176,33,3,73.525957
7,0,90,0,3,0,0,0,0,617,50,354,12,161,26,5,70.234856
7,0,90,0,3,0,0,0,0,700,53,418,11,182,21,4,77.45883
7,0,90,0,3,0,0,0,0,650,51,469,9,247,39,2,75.155209
7,0,90,0,3,0,0,0,0,637,48,460,19,164,35,5,81.39209
7,0,90,0,3,0,0,0,0,636,50,462,12,175,37,2,72.912167
7,0,90,0,3,0,0,0,0,651,56,408,13,219,10,5,69.664271
7,0,90,0,3,0,0,0,0,749,52,444,22,254,24,2,80.798454
7,0,90,0,3,0,0,0,0,642,46,448,15,225,22,2,67.717761
7,0,90,0,3,0,0,0,0,688,46,461,24,274,30,3,77.207169
7,0,90,0,3,0,0,0,0,767,44,553,22,285,18,3,76.611459
7,0,90,0,3,0,0,0,0,649,46,441,14,260,25,1,65.052497
7,0,90,0,3,0,0,0,0,633,45,434,24,221,24,5,73.841509
7,0,90,0,3,0,0,0,0,700,54,516,23,224,20,4,81.672181
7,0,90,0,3,0,0,0,0,696,44,437,16,251,39,5,76.344497
7,0,90,0,3,0,0,0,0,778,41,508,18,266,21,3,69.799304
7,0,90,0,3,0,0,0,0,674,53,485,10,179,36,2,75.133677
7,0,90,0,3,0,0,0,0,769,56,557,6,235,14,4,82.786151
7,0,90,0,3,0,0,0,0,761,42,500,10,295,19,3,71.168831
7,0,90,0,3,0,0,0,0,785,57,481,5,269,22,5,82.775707
7,0,90,0,3,0,0,0,0,742,54,525,22,204,35,5,90.615932
7,0,90,0,3,0,0,0,0,737,56,477,24,283,16,4,81.746744
7,0,90,0,3,0,0,0,0,706,54,399,15,240,36,4,72.218522
7,0,90,0,3,0,0,0,0,668,51,412,20,255,38,2,73.839022
7,0,90,0,3,0,0,0,0,666,51,467,23,209,36,4,84.305494
7,0,90,0,3,0,0,0,0,656,47,451,24,248,21,5,82.525848
7,0,90,0,3,0,0,0,0,775,53,505,9,217,27,5,97.388131
7,0,90,0,3,0,0,0,0,721,49,486,7,204,16,4,91.835348
7,0,90,0,3,0,0,0,0,714,53,502,24,265,36,5,90.172596
7,0,90,0,3,0,0,0,0,711,46,472,18,280,35,3,79.954926
7,0,90,0,3,0,0,0,0,774,52,538,17,316,20,3,93.973585
7,0,90,0,3,0,0,0,0,676,46,449,9,196,12,5,83.126518
7,0,90,0,3,0,0,0,0,770,54,511,9,214,31,3,88.879718
7,0,90,0,3,0,0,0,0,689,48,470,13,208,18,2,79.802135
7,0,90,0,3,0,0,0,0,738,55,467,20,255,19,3,80.424671
7,0,90,0,3,0,0,0,0,747,49,536,17,250,28,1,85.274857
7,0,90,0,3,0,0,0,0,788,52,453,19,255,28,3,85.936125
7,0,90,0,3,0,0,0,0,712,50,514,19,257,10,5,92.071443
7,0,90,0,3,0,0,0,0,665,51,398,18,236,23,3,74.346859
7,0,90,0,3,0,0,0,0,695,44,442,18,230,27,5,77.073537
7,0,90,0,3,0,0,0,0,775,41,518,9,274,23,5,74.151545
7,0,90,0,3,0,0,0,0,723,47,493,17,275,22,4,87.739184
7,0,90,0,3,0,0,0,0,695,46,469,14,258,13,5,85.15093
7,0,90,0,3,0,0,0,0,766,44,504,13,297,26,4,82.051342
7,0,90,0,3,0,0,0,0,681,51,477,16,280,25,3,83.597106
7,0,90,0,3,0,0,0,0,778,55,529,15,315,34,2,85.708744
7,0,90,0,3,0,0,0,0,690,49,449,22,204,36,4,86.481801
7,0,90,0,3,0,0,0,0,755,51,455,14,286,20,3,88.393122
7,0,90,0,3,0,0,0,0,651,47,396,14,209,33,4,73.287454
7,0,90,0,3,0,0,0,0,749,54,507,21,247,23,4,90.061126
7,0,90,0,3,0,0,0,0,765,49,548,21,226,31,1,87.596228
7,0,90,0,3,0,0,0,0,704,52,437,7,222,31,3,80.950073
7,0,90,0,3,0,0,0,0,628,52,430,8,214,16,5,81.017225
7,0,90,0,3,0,0,0,0,778,55,541,10,258,39,4,89.324979
7,0,90,0,3,0,0,0,0,776,52,491,24,301,32,5,99.400648
7,0,90,0,3,0,0,0,0,665,48,471,10,230,26,5,85.463586
7,0,90,0,3,0,0,0,0,748,54,491,24,277,34,5,92.79448
7,0,90,0,3,0,0,0,0,736,51,543,16,287,16,4,90.124112
7,0,90,0,3,0,0,0,0,660,50,476,15,245,24,5,86.243641
7,0,90,0,3,0,0,0,0,661,48,413,5,227,14,5,83.463765
7,0,90,0,3,0,0,0,0,633,50,426,18,242,35,3,76.279177
7,0,90,0,3,0,0,0,0,790,49,473,16,201,25,3,89.875677
7,0,90,0,3,0,0,0,0,662,48,415,9,222,38,3,75.219919
7,0,90,0,3,0,0,0,0,697,47,470,13,252,29,4,84.68274
7,0,90,0,3,0,0,0,0,764,56,517,16,193,13,5,87.227532
7,0,90,0,3,0,0,0,0,753,53,451,21,245,22,3,83.552317
7,0,90,0,3,0,0,0,0,770,43,512,12,318,32,5,80.659421
7,0,90,0,3,0,0,0,0,687,51,438,24,204,20,3,81.928729
7,0,90,0,3,0,0,0,0,644,50,449,19,244,22,3,78.599803
7,0,90,0,3,0,0,0,0,766,53,519,13,305,14,4,94.479612
7,0,90,0,3,0,0,0,0,684,47,454,19,248,12,1,73.196961
7,0,90,0,3,0,0,0,0,759,50,488,24,197,23,1,86.040374
7,0,90,0,3,0,0,0,0,630,51,399,15,185,24,5,79.913409
7,0,90,0,3,0,0,0,0,650,50,492,14,213,25,5,83.844268
7,0,90,0,3,0,0,0,0,784,55,521,10,265,15,2,85.615572
7,0,90,0,3,0,0,0,0,775,52,552,12,287,33,5,97.083333
7,0,90,0,3,0,0,0,0,718,52,514,19,227,15,5,91.988104
7,0,90,0,3,0,0,0,0,746,49,458,12,284,18,2,84.876833
7,0,90,0,3,0,0,0,0,674,47,469,20,241,13,5,84.972906
7,0,90,0,3,0,0,0,0,781,51,597,19,251,15,4,92.113834
7,0,90,0,3,0,0,0,0,684,53,452,13,200,39,4,82.797793
7,0,90,0,3,0,0,0,0,769,48,495,12,277,36,2,88.825091
7,0,90,0,3,0,0,0,0,691,52,438,8,215,19,3,80.52364
7,0,90,0,3,0,0,0,0,746,51,528,10,205,31,4,93.819532
7,0,90,0,3,0,0,0,0,744,51,442,20,238,13,5,91.871472
7,0,90,0,3,0,0,0,0,700,48,479,5,257,14,5,90.777598
7,0,90,0,3,0,0,0,0,769,44,543,20,290,17,5,82.857973
7,0,90,0,3,0,0,0,0,642,50,454,6,251,26,5,84.457639
7,0,90,0,3,0,0,0,0,699,46,464,17,198,29,5,85.515001
7,0,90,0,3,0,0,0,0,778,54,539,22,322,17,5,94.773527
7,0,90,0,3,0,0,0,0,672,50,471,6,223,19,2,79.269531
7,0,90,0,3,0,0,0,0,774,53,465,9,260,35,4,89.855844
7,0,90,0,3,0,0,0,0,668,48,464,18,226,11,1,73.821473
7,0,90,0,3,0,0,0,0,768,54,534,6,267,32,4,91.174254
7,0,90,0,3,0,0,0,0,684,56,455,5,223,28,5,76.814286
7,0,90,0,3,0,0,0,0,759,51,487,21,281,12,3,93.271841
7,0,90,0,3,0,0,0,0,655,53,457,14,180,33,4,79.068505
7,0,90,0,3,0,0,0,0,738,53,534,11,238,27,3,86.485615
7,0,90,0,3,0,0,0,0,787,50,451,16,216,39,4,89.427862
7,0,90,0,3,0,0,0,0,789,56,518,20,250,26,2,82.612257
7,0,90,0,3,0,0,0,0,677,45,439,13,197,29,3,71.356197
7,0,90,0,3,0,0,0,0,767,48,547,16,211,25,4,93.82985
7,0,90,0,3,0,0,0,0,663,49,458,8,172,29,5,87.211951
7,0,90,0,3,0,0,0,0,618,50,397,12,202,19,5,79.73346
7,0,90,0,3,0,0,0,0,788,50,568,22,236,24,5,99.149957
7,0,90,0,3,0,0,0,0,753,46,504,9,254,13,5,91.894067
7,0,90,0,3,0,0,0,0,747,50,476,10,275,25,1,84.804132
7,0,90,0,3,0,0,0,0,722,50,503,18,229,30,5,94.744708
7,0,90,0,3,0,0,0,0,782,53,525,7,240,31,5,98.640281
7,0,90,0,3,0,0,0,0,773,52,498,23,253,24,5,99.342001
7,0,90,0,3,0,0,0,0,716,50,475,22,209,37,3,88.073051
7,0,90,0,3,0,0,0,0,771,51,534,16,301,26,3,94.686116
7,0,90,0,3,0,0,0,0,760,52,515,6,243,27,4,95.369108
7,0,90,0,3,0,0,0,0,766,50,476,23,300,23,5,98.65823
7,0,90,0,3,0,0,0,0,682,49,451,5,232,22,5,89.843201
7,0,90,0,3,0,0,0,0,765,52,506,14,211,18,2,90.116268
7,0,90,0,3,0,0,0,0,778,50,537,7,245,17,3,95.936949
7,0,90,0,3,0,0,0,0,745,54,489,16,215,22,4,88.571016
7,0,90,0,3,0,0,0,0,769,51,516,16,223,33,1,89.405715
7,0,90,0,3,0,0,0,0,771,49,505,14,193,27,2,90.978059
7,0,90,0,3,0,0,0,0,721,53,486,18,243,28,5,91.972269
7,0,90,0,3,0,0,0,0,772,51,476,12,284,14,5,98.449703
7,0,90,0,3,0,0,0,0,786,50,498,10,276,21,3,95.625793
7,0,90,0,3,0,0,0,0,739,49,511,11,233,34,4,93.288549
7,0,90,0,3,0,0,0,0,741,49,490,12,192,13,5,97.183165
7,0,90,0,3,0,0,0,0,752,51,475,16,253,29,1,84.402012
7,0,90,0,3,0,0,0,0,780,48,551,19,244,24,3,92.816177
7,0,90,0,3,0,0,0,0,738,53,455,15,236,33,5,90.618441
7,0,90,0,3,0,0,0,0,712,48,444,14,218,13,5,90.029397
7,0,90,0,3,0,0,0,0,679,51,451,19,203,37,5,89.270711
7,0,90,0,3,0,0,0,0,721,47,473,14,283,15,5,90.893448
7,0,90,0,3,0,0,0,0,773,51,493,19,245,27,4,96.989535
7,0,90,0,3,0,0,0,0,715,51,474,5,239,17,4,91.019306
7,0,90,0,3,0,0,0,0,646,51,421,15,195,27,3,76.335033
7,0,90,0,3,0,0,0,0,787,51,512,8,299,38,4,99.331474
7,0,90,0,3,0,0,0,0,777,51,491,5,261,28,3,93.806486
7,0,90,0,3,0,0,0,0,740,46,504,18,217,26,5,90.234282
7,0,90,0,3,0,0,0,0,788,49,562,18,285,10,5,98.625747
7,0,90,0,3,0,0,0,0,702,49,468,16,282,23,2,83.103948
7,0,90,0,3,0,0,0,0,728,53,492,20,234,15,5,92.836819
7,0,90,0,3,0,0,0,0,775,53,524,11,262,18,3,92.933065
7,0,90,0,3,0,0,0,0,751,47,482,16,201,28,5,93.670971
7,0,90,0,3,0,0,0,0,775,53,506,17,301,31,4,95.607306
7,0,90,0,3,0,0,0,0,726,51,487,20,287,27,5,95.685696
7,0,90,0,3,0,0,0,0,757,51,474,15,290,22,4,94.711388
7,0,90,0,3,0,0,0,0,754,50,483,20,206,10,5,98.148471
7,0,90,0,3,0,0,0,0,752,52,488,17,278,31,3,91.584908
7,0,90,0,3,0,0,0,0,748,49,517,16,197,18,3,92.201665
7,0,90,0,3,0,0,0,0,775,51,562,16,281,10,5,96.992099
7,0,90,0,3,0,0,0,0,697,50,461,19,228,28,3,85.669495
7,0,90,0,3,0,0,0,0,761,49,505,12,287,23,3,93.575419
7,0,90,0,3,0,0,0,0,752,52,492,9,230,24,4,94.027102
7,0,90,0,3,0,0,0,0,760,50,537,13,272,35,4,94.955285
7,0,90,0,3,0,0,0,0,729,50,470,14,261,35,2,86.018352
7,0,90,0,3,0,0,0,0,751,48,489,11,279,34,3,90.117575
7,0,90,0,3,0,0,0,0,707,52,463,15,281,16,4,89.130759
7,0,90,0,3,0,0,0,0,680,52,467,18,247,26,5,88.635053
7,0,90,0,3,0,0,0,0,772,50,528,21,306,16,5,100.086725
7,0,90,0,3,0,0,0,0,754,49,483,21,266,24,3,91.715881
7,0,90,0,3,0,0,0,0,785,51,533,17,317,31,4,98.959427
7,0,90,0,3,0,0,0,0,751,50,484,16,294,22,3,92.576298
7,0,90,0,3,0,0,0,0,756,49,509,14,286,18,2,90.478845
7,0,90,0,3,0,0,0,0,787,49,504,6,251,37,4,98.051638
7,0,90,0,3,0,0,0,0,784,51,528,12,203,26,2,93.887037
7,0,90,0,3,0,0,0,0,742,46,491,17,234,11,5,90.858677
7,0,90,0,3,0,0,0,0,762,48,472,12,249,32,4,92.07805
7,0,90,0,3,0,0,0,0,767,51,545,13,275,24,2,91.004819
7,0,90,0,3,0,0,0,0,737,49,508,17,279,28,4,92.927949
7,0,90,0,3,0,0,0,0,656,51,422,13,236,21,4,81.806757
7,0,90,0,3,0,0,0,0,692,50,440,13,190,13,5,89.838932
7,0,90,0,3,0,0,0,0,783,47,499,9,273,33,5,96.728817
7,0,90,0,3,0,0,0,0,788,49,539,10,303,12,5,100.954128
7,0,90,0,3,0,0,0,0,749,49,487,16,205,14,5,97.679293
7,0,90,0,3,0,0,0,0,751,51,472,17,192,22,5,96.0134
7,0,90,0,3,0,0,0,0,729,52,475,11,256,13,4,91.459352
7,0,90,0,3,0,0,0,0,699,51,473,22,251,23,5,92.461694
7,0,90,0,3,0,0,0,0,778,52,536,17,301,36,5,99.242379
7,0,90,0,3,0,0,0,0,745,50,514,16,252,12,4,95.074736
7,0,90,0,3,0,0,0,0,661,50,419,14,204,17,4,81.707523
7,0,90,0,3,0,0,0,0,731,48,479,9,275,29,4,91.018602
7,0,90,0,3,0,0,0,0,790,52,537,12,291,20,4,98.68699
7,0,90,0,3,0,0,0,0,748,50,474,17,257,24,1,84.446938
7,0,90,0,3,0,0,0,0,786,53,520,10,307,16,4,96.781206
7,0,90,0,3,0,0,0,0,753,50,461,11,259,23,5,95.902885
7,0,90,0,3,0,0,0,0,766,51,511,20,233,28,5,100.146456
7,0,90,0,3,0,0,0,0,717,51,488,14,228,26,5,94.488415
7,0,90,0,3,0,0,0,0,729,50,484,8,269,28,5,96.247238
7,0,90,0,3,0,0,0,0,770,48,517,11,253,25,5,98.58141
7,0,90,0,3,0,0,0,0,776,52,514,17,265,19,4,97.552347
7,0,90,0,3,0,0,0,0,779,47,520,14,256,35,5,96.91674
7,0,90,0,3,0,0,0,0,727,51,474,16,236,25,5,95.416487
7,0,90,0,3,0,0,0,0,777,50,524,22,243,24,4,98.848091
7,0,90,0,3,0,0,0,0,788,46,527,14,256,21,5,95.130926
7,0,90,0,3,0,0,0,0,758,50,523,17,250,22,3,93.826303
7,0,90,0,3,0,0,0,0,788,50,547,23,248,25,5,101.444036
7,0,90,0,3,0,0,0,0,748,49,511,15,245,20,4,94.866453
7,0,90,0,3,0,0,0,0,673,51,451,18,225,26,5,88.896575
7,0,90,0,3,0,0,0,0,780,49,519,23,231,27,5,101.135621
7,0,90,0,3,0,0,0,0,682,50,456,14,230,25,2,80.407327
7,0,90,0,3,0,0,0,0,761,50,507,7,274,27,5,99.743861
7,0,90,0,3,0,0,0,0,752,50,506,23,229,29,5,98.831367
7,0,90,0,3,0,0,0,0,772,50,528,11,247,29,4,97.896759
7,0,90,0,3,0,0,0,0,765,52,489,15,258,25,4,95.165976
7,0,90,0,3,0,0,0,0,741,50,503,13,227,14,5,97.752724
7,0,90,0,3,0,0,0,0,783,51,506,13,248,19,5,101.453246
7,0,90,0,3,0,0,0,0,784,50,546,14,234,13,5,101.250778
7,0,90,0,3,0,0,0,0,751,50,514,20,269,31,5,98.142273
7,0,90,0,3,0,0,0,0,780,51,525,10,249,26,4,98.825912
7,0,90,0,3,0,0,0,0,743,50,488,11,255,29,5,97.751214
7,0,90,0,3,0,0,0,0,750,50,504,18,239,24,2,90.321713
7,0,90,0,3,0,0,0,0,765,51,511,17,291,24,4,97.391608
7,0,90,0,3,0,0,0,0,786,51,539,14,261,28,5,101.504055
7,0,90,0,3,0,0,0,0,780,49,507,14,271,28,5,100.87037
7,0,90,0,3,0,0,0,0,726,50,486,15,282,38,5,95.703735
7,0,90,0,3,0,0,0,0,774,48,519,14,251,13,5,99.231048
7,0,90,0,3,0,0,0,0,735,49,495,13,233,21,4,93.522348
7,0,90,0,3,0,0,0,0,703,51,472,17,234,34,5,92.782099
7,0,90,0,3,0,0,0,0,771,51,515,14,281,28,4,97.96692
7,0,90,0,3,0,0,0,0,779,49,521,12,289,21,4,98.200851
7,0,90,0,3,0,0,0,0,779,51,509,13,279,28,4,98.650358
7,0,90,0,3,0,0,0,0,781,49,530,17,222,22,4,98.616153
7,0,90,0,3,0,0,0,0,782,51,507,14,223,24,5,101.277517
7,0,90,0,3,0,0,0,0,754,50,518,15,265,39,4,95.596649
7,0,90,0,3,0,0,0,0,784,50,515,6,261,32,5,102.025004
7,0,90,0,3,0,0,0,0,771,50,535,16,260,21,3,95.031083
7,0,90,0,3,0,0,0,0,789,48,524,13,259,26,2,92.43968
7,0,90,0,3,0,0,0,0,782,50,533,18,296,27,5,101.158758
7,0,90,0,3,0,0,0,0,737,50,485,18,272,32,5,97.077093
7,0,90,0,3,0,0,0,0,743,49,498,15,223,24,4,94.408604
7,0,90,0,3,0,0,0,0,772,49,508,11,251,13,4,97.654762
7,0,90,0,3,0,0,0,0,781,49,517,18,260,39,5,100.951002
7,0,90,0,3,0,0,0,0,781,50,524,23,274,20,5,101.751185
7,0,90,0,3,0,0,0,0,752,50,499,17,215,11,5,99.024076
7,0,90,0,3,0,0,0,0,763,50,508,14,238,35,5,99.955479
7,0,90,0,3,0,0,0,0,783,49,513,12,249,20,4,98.645017
7,0,90,0,3,0,0,0,0,778,49,527,18,221,18,5,101.049167
7,0,90,0,3,0,0,0,0,744,50,496,18,201,15,5,98.113521
7,0,90,0,3,0,0,0,0,785,49,521,12,267,24,1,90.931307
7,0,90,0,3,0,0,0,0,780,51,525,13,275,16,3,96.504393
7,0,90,0,3,0,0,0,0,730,51,479,14,276,24,5,96.118223
7,0,90,0,3,0,0,0,0,723,50,481,15,183,15,5,95.522467
7,0,90,0,3,0,0,0,0,772,51,522,17,252,36,5,100.530623
7,0,90,0,3,0,0,0,0,704,50,471,17,227,32,4,89.99646
7,0,90,0,3,0,0,0,0,759,47,507,15,257,25,4,92.219582
7,0,90,0,3,0,0,0,0,766,50,520,18,265,28,3,94.893441
7,0,90,0,3,0,0,0,0,782,50,495,18,279,30,5,100.99654
7,0,90,0,3,0,0,0,0,758,50,500,8,266,27,5,99.449988
7,0,90,0,3,0,0,0,0,699,51,465,14,228,21,4,89.052175
7,0,90,0,3,0,0,0,0,727,49,476,17,221,26,5,95.205286
7,0,90,0,3,0,0,0,0,778,48,518,14,224,28,4,96.737923
7,0,90,0,3,0,0,0,0,762,50,487,17,237,26,4,95.982299
7,0,90,0,3,0,0,0,0,776,49,523,16,259,34,3,95.142807
7,0,90,0,3,0,0,0,0,738,50,485,13,241,27,5,97.189395
7,0,90,0,3,0,0,0,0,732,51,482,20,250,18,5,96.389992
7,0,90,0,3,0,0,0,0,766,50,530,18,244,34,5,99.43506
